name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
"Louise Bourgeois: The Spider, the Mistress and the Tangerine",88,79,85,['Documentary'],,1h 39m,2008,"['Marion Cajori', 'Amei Wallach']","['Marion Cajori', 'Amei Wallach']"
Magnificent Obsession,88,72,82,['Drama'],,1h 48m,1954,"['Jane Wyman', 'Rock Hudson', 'Barbara Rush', 'Agnes Moorehead', 'Otto Kruger']",['Douglas Sirk']
New in Town,28,37,30,"['Romance', 'Comedy']",PG,1h 36m,2009,"['Renée Zellweger', 'Harry Connick Jr.', 'Siobhan Fallon Hogan', 'J.K. Simmons', ""Mike O'Brien""]",['Jonas Elmer']
The Lucky Ones,38,54,43,['Drama'],R,1h 55m,2008,"['Rachel McAdams', 'Tim Robbins', 'Michael Peña', 'Molly Hagan', 'Mark L. Young']",['Neil Burger']
American Swing,55,48,52,['Documentary'],,1h 21m,2008,"['Jon Hart', 'Matthew Kaufman', 'Christian Hoagland', 'Matthew Kaufman', 'Gretchen McGowan']","['Jon Hart 3', 'Matthew Kaufman']"
Grindhouse Presents: Death Proof,67,72,68,"['Mystery & Thriller', 'Action', 'Horror']",,1h 54m,2007,"['Kurt Russell', 'Rosario Dawson', 'Vanessa Ferlito', 'Jordan Ladd', 'Rose McGowan']",['Quentin Tarantino']
A Dog of Flanders,24,64,37,['Drama'],PG,1h 40m,1999,"['Jack Warden', 'Jeremy James Kissner', 'Jesse James', 'Jon Voight', 'Cheryl Ladd']",['Kevin Brodie']
The Girl in a Swing,33,33,33,['Mystery & Thriller'],R,1h 57m,1989,"['Meg Tilly', 'Rupert Frazer', 'Nicholas Le Provost', 'Elspet Gray', 'Lorna Heilbron']",['Gordon Hessler']
David,57,58,57,['Drama'],,2h 10m,2013,"['Neil Nitin Mukesh', 'Vikram', 'Vinay Virmani', 'Lara Dutta', 'Tabu']",['Bejoy Nambiar']
Far North,86,46,72,"['Crime', 'Drama', 'Romance']",R,1h 29m,2007,"['Michelle Yeoh', 'Michelle Krusiec', 'Sean Bean', 'Gary Pillai', 'Bjarne Østerud']",['Asif Kapadia']
Soul Men,45,58,49,['Comedy'],R,1h 40m,2008,"['Samuel L. Jackson', 'Bernie Mac', 'Sharon Leal', 'Adam Herschman', 'Sean Hayes']",['Malcolm Lee']
Ivanhoe,79,64,74,['Adventure'],,1h 46m,1952,"['Robert Taylor', 'Elizabeth Taylor', 'Joan Fontaine', 'George Sanders', 'Emlyn Williams']",['Richard Thorpe']
Aliens in the Attic,34,43,37,"['Kids & Family', 'Sci-Fi', 'Adventure', 'Comedy']",PG,1h 26m,2009,"['Carter Jenkins', 'Austin Butler', 'Ashley Tisdale', 'Kevin Nealon', 'Robert Hoffman']",['John Schultz']
Sister Act 2: Back in the Habit,18,61,32,"['Musical', 'Comedy']",PG,1h 46m,1993,"['Whoopi Goldberg', 'Kathy Najimy', 'Barnard Hughes', 'Maggie Smith', 'Mary Wickes']",['Bill Duke']
My Life as a Zucchini,99,89,95,"['Comedy', 'Drama', 'Animation']",PG-13,1h 6m,2016,"['Will Forte', 'Nick Offerman', 'Elliot Page', 'Amy Sedaris', 'Clara Young']",['Claude Barras']
Closing the Ring,32,58,40,"['Drama', 'Romance']",R,1h 59m,2007,"['Shirley MacLaine', 'Christopher Plummer', 'Mischa Barton', 'Gregory Smith', 'Martin McCann']",['Richard Attenborough']
The Love Bug,78,66,74,"['Kids & Family', 'Comedy']",G,1h 47m,1968,"['Dean Jones', 'Michele Lee', 'David Tomlinson', 'Buddy Hackett', 'Joe Flynn']",['Robert Stevenson']
Men Don't Leave,83,62,76,"['Comedy', 'Drama']",PG-13,1h 55m,1990,"['Jessica Lange', ""Chris O'Donnell"", 'Charlie Korsmo', 'Arliss Howard', 'Tom Mason']",['Paul Brickman']
Australia,54,65,57,"['Adventure', 'Drama', 'Romance', 'War', 'Western']",PG-13,2h 45m,2008,"['Nicole Kidman', 'Hugh Jackman', 'David Wenham', 'Bryan Brown', 'Jack Thompson']",['Baz Luhrman']
Pirate Radio,60,71,63,"['Comedy', 'Drama']",R,2h 9m,2009,"['Philip Seymour Hoffman', 'Bill Nighy', 'Rhys Ifans', 'Nick Frost', 'Kenneth Branagh']",['Richard Curtis']
Gossip,28,47,34,"['Mystery & Thriller', 'Drama']",R,1h 31m,2000,"['James Marsden', 'Lena Headey', 'Norman Reedus', 'Kate Hudson', 'Joshua Jackson']",['Davis Guggenheim']
Two Girls and a Sailor,100,84,94,"['Musical', 'Romance']",,2h 4m,1944,"['Van Johnson', 'June Allyson', 'Gloria DeHaven', 'Jimmy Durante', 'Tom Drake']",['Richard Thorpe']
Battle for Terra,49,41,46,"['Sci-Fi', 'Adventure', 'Animation']",PG,1h 25m,2007,"['Evan Rachel Wood', 'Brian Cox', 'Luke Wilson', 'James Garner', 'Chris Evans']",['Aristomenis Tsirbas']
North by Northwest,97,94,95,['Mystery & Thriller'],,2h 16m,1959,"['Cary Grant', 'Eva Marie Saint', 'James Mason', 'Leo G. Carroll', 'Martin Landau']",['Alfred Hitchcock']
Scottsboro: An American Tragedy,67,87,73,['Documentary'],,1h 30m,2000,"['Andre Braugher', 'Frances McDormand', 'Stanley Tucci', 'Barak Goodman', 'Daniel Anker']","['Barak Goodman', 'Daniel Anker']"
Stan Helsing,14,18,15,"['Comedy', 'Fantasy', 'Horror']",R,1h 30m,2009,"['Steve Howey', 'Diora Baird', 'Desi Lydic', 'Kenan Thompson', 'Leslie Nielsen']",['Bo Zenga']
Manhattan Melodrama,81,71,77,"['Crime', 'Drama']",,1h 33m,1934,"['Clark Gable', 'William Powell', 'Myrna Loy', 'Leo Carrillo', 'Isabel Jewell']",['W S Van Dyke Ii']
Anita O'Day: The Life of a Jazz Singer,100,76,91,"['Documentary', 'Music']",,1h 33m,2007,"[""Anita O'Day"", 'Buddy Bregman', 'Leonard Feather', 'Will Friedwald', 'Russell Garcia']","['Robbie Cavolina', 'Ian Mccrudden']"
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",95,80,90,['Documentary'],R,1h 43m,2008,"['Gregory Harrison', 'Dennis Hopper', 'John Jarratt', 'Barry Humphries', 'Stacy Keach']",['Mark Hartley']
House,0,27,9,"['Mystery & Thriller', 'Horror']",R,1h 28m,2008,"['Michael Madsen', 'Allana Bale', 'J.P. Davis', 'Reynaldo Rosales', 'Bill Moseley']",['Robby Henson']
Raiders of the Lost Ark,93,96,94,"['Adventure', 'Action']",PG,1h 55m,1981,"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Wolf Kahler', 'Ronald Lacey']",['Steve Spielberg']
Finding Neverland,83,87,84,"['Kids & Family', 'Drama', 'Biography']",PG,1h 46m,2004,"['Johnny Depp', 'Kate Winslet', 'Julie Christie', 'Radha Mitchell', 'Dustin Hoffman']",['Marc Forster']
What Just Happened?,50,22,40,"['Comedy', 'Drama']",R,1h 53m,2008,"['Robert De Niro', 'Sean Penn', 'Catherine Keener', 'John Turturro', 'Robin Wright']",['Barry Levinson']
Daddy Day Care,27,48,34,"['Kids & Family', 'Comedy']",PG,1h 32m,2003,"['Eddie Murphy', 'Jeff Garlin', 'Steve Zahn', 'Regina King', 'Kevin Nealon']",['Steve Carr']
Filth and Wisdom,24,42,30,"['Comedy', 'Drama', 'Romance', 'Music']",,1h 21m,2008,"['Eugene Hutz', 'Holly Weston', 'Vicky McClure', 'Richard E. Grant', 'Elliot Levey']",['Madonna']
The Last Kiss,46,59,50,"['Comedy', 'Drama', 'Romance']",R,1h 44m,2006,"['Zach Braff', 'Casey Affleck', 'Michael Weston', 'Eric Christian Olsen', 'Jacinda Barrett']",['Tony Goldwyn']
I Can't Think Straight,18,62,32,"['Romance', 'Comedy', 'Drama', 'LGBTQ+']",PG-13,1h 20m,2007,"['Lisa Ray', 'Sheetal Sheth', 'Antonia Frering', 'Dalip Tahil', 'Rez Kempton']",['1190367 Shamim Sarif']
Quarantine,55,44,51,"['Horror', 'Mystery & Thriller']",R,1h 29m,2008,"['Jennifer Carpenter', 'Steve Harris', 'Jay Hernandez', 'Johnathon Schaech', 'Columbus Short']",['John E Dowdle']
Houdini,85,59,76,"['Drama', 'Biography']",,1h 46m,1953,"['Tony Curtis', 'Janet Leigh', 'Torin Thatcher', 'Ian Wolfe', 'Sig Ruman']",['1042400 George Marshall']
Dr. Cyclops,79,56,71,['Sci-Fi'],,1h 15m,1940,"['Albert Dekker', 'Janice Logan', 'Thomas Coley', 'Charles Halton', 'Victor Kilian']",['Ernest B Schoedsack']
Shifty,96,67,86,['Mystery & Thriller'],,1h 26m,2008,"['Riz Ahmed', 'Daniel Mays', 'Jason Flemyng', 'Nitin Ganatra', 'Jay Simpson']",['770831261']
A Touch of Class,85,65,78,"['Romance', 'Comedy']",PG,1h 45m,1973,"['George Segal', 'Glenda Jackson', 'Paul Sorvino', 'Cec Linder', 'Michael Elwyn']",['Melvin Frank']
Smart People,50,39,46,"['Romance', 'Comedy', 'Drama']",R,1h 34m,2008,"['Dennis Quaid', 'Sarah Jessica Parker', 'Thomas Haden Church', 'Elliot Page', 'Ashton Holmes']",['Noam Murro']
Downhill Racer,85,58,76,['Drama'],PG,1h 42m,1969,"['Robert Redford', 'Gene Hackman', 'Camilla Sparv', 'Karl Michael Vogler', 'Jim McMullan']",['Michael Ritchie']
Detective Dee and the Mystery of the Phantom Flame,80,62,74,"['Mystery & Thriller', 'Action', 'History', 'Drama']",PG-13,2h 3m,2010,"['Andy Lau', 'Carina Lau', 'Li Bingbing', 'Chao Deng', 'Tony Ka Fai Leung']",['771391916']
Far From the Madding Crowd,85,75,81,"['Romance', 'Drama']",PG-13,1h 58m,2015,"['Carey Mulligan', 'Matthias Schoenaerts', 'Michael Sheen', 'Tom Sturridge', 'Juno Temple']",['Thomas Vinterberg']
Star Trek III: The Search for Spock,78,62,72,['Sci-Fi'],PG,1h 45m,1984,"['William Shatner', 'DeForest Kelley', 'James Doohan', 'George Takei', 'Walter Koenig']",['Leonard Nimoy']
Dolphins,89,65,81,['Documentary'],,39m,2000,"['Pierce Brosnan', 'Greg MacGillivray', 'Greg MacGillivray', 'Stephen Judson', 'Tim Cahill']",['Greg Macgillivray']
Divine Madness,100,90,96,['Documentary'],R,1h 35m,1980,"['Bette Midler', 'The Harlettes', 'Michael Ritchie', 'Bette Midler', 'Bruce Vilanch']",['Michael Ritchie']
Momma's Man,91,50,77,['Drama'],,1h 39m,2008,"['Matt Boren', 'Ken Jacobs', 'Flo Jacobs', 'Dana Varon', 'Richard Edson']",['1186457 Azazel Jacobs']
Earth,87,82,85,['Documentary'],G,1h 30m,2007,"['Anggun', 'James Earl Jones', 'Patrick Stewart', 'Ulrich Tukur', 'Ken Watanabe']","['Alastair Fothergill', 'Mark Linfield 57']"
Taking Woodstock,48,47,47,"['Comedy', 'Drama', 'LGBTQ+']",R,2h 0m,2009,"['Demetri Martin', 'Imelda Staunton', 'Emile Hirsch', 'Liev Schreiber', 'Eugene Levy']",['Ang Lee']
Power,50,44,47,['Drama'],R,1h 51m,1986,"['Richard Gere', 'Julie Christie', 'Gene Hackman', 'Kate Capshaw', 'Denzel Washington']",['Sidney Lumet']
My Life in Ruins,10,44,21,"['Romance', 'Comedy']",PG-13,1h 36m,2009,"['Nia Vardalos', 'Richard Dreyfuss', 'María Adánez', 'Sheila Bernette', 'María Botto']",['Donald Petrie']
The Prince and the Pauper,67,63,65,['Adventure'],,2h 0m,1937,"['Errol Flynn', 'Claude Rains', 'Billy Mauch', 'Robert J. Mauch', 'Henry Stephenson']",['William Keighley']
Shade,67,58,64,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 41m,2003,"['Thandiwe Newton', 'Gabriel Byrne', 'Jamie Foxx', 'Stuart Townsend', 'Bo Hopkins']",['Damian Nieman 4']
Seven Pounds,27,75,43,['Drama'],PG-13,2h 4m,2008,"['Will Smith', 'Rosario Dawson', 'Michael Ealy', 'Barry Pepper', 'Woody Harrelson']",['Gabriele Muccino']
Ice Age: Dawn of the Dinosaurs,46,63,51,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 34m,2009,"['Ray Romano', 'Denis Leary', 'John Leguizamo', 'Queen Latifah', 'Seann William Scott']",['Carlos Saldanha']
The Gray Man,44,90,59,"['Action', 'Mystery & Thriller']",PG-13,2h 9m,2022,"['Ryan Gosling', 'Chris Evans', 'Ana de Armas', 'Regé-Jean Page', 'Billy Bob Thornton']","['Anthony Russo', 'Joseph Russo']"
Lake Placid 2,11,13,11,"['Horror', 'Mystery & Thriller']",TV14,1h 36m,2007,"['John Schneider', 'Sam McMurray', 'Sarah Lafleur', 'Chad Michael Collins', 'Alicia Ziegler']",['1185933 David Flores']
