name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Finding Dory,94,84,90,"['Kids & Family', 'Comedy', 'Adventure', 'Animation']",PG,1h 43m,2016,"['Ellen DeGeneres', 'Albert Brooks', ""Ed O'Neill"", 'Kaitlin Olson', 'Diane Keaton']",['Andrew Stanton']
Solitary Man,78,50,68,"['Comedy', 'Drama']",R,1h 29m,2009,"['Michael Douglas', 'Mary-Louise Parker', 'Jenna Fischer', 'Jesse Eisenberg', 'Imogen Poots']","['Brian Koppelman', 'David Levien']"
Million Dollar Mermaid,86,69,80,['Biography'],,1h 55m,1952,"['Esther Williams', 'Victor Mature', 'Walter Pidgeon', 'David Brian', 'Donna Corcoran']",['Mervyn Leroy']
Firehouse Dog,37,62,45,"['Kids & Family', 'Comedy']",PG,1h 51m,2007,"['Josh Hutcherson', 'Bruce Greenwood', 'Dash Mihok', 'Steven Culp', 'Bill Nunn']",['Todd Holland']
Facing the Giants,16,85,39,['Drama'],PG,1h 51m,2006,"['Alex Kendrick', 'Shannen Fields', 'Steve Williams', 'Bailey Cave', 'Jason McLeod']",['Alex Kendrick']
Wedding Doll,80,84,81,['Drama'],,1h 22m,2015,"['Roy Assaf', 'Aryeh Cherner', 'Aviv Elkabeth', 'Aviva Ger', 'Itzik Giuli']",['Nitzan Giladi']
Shotgun Stories,88,80,85,"['Drama', 'Mystery & Thriller']",PG-13,1h 32m,2007,"['Michael Shannon', 'Douglas Ligon', 'Barlow Jacobs', 'Natalie Canerday', 'Glenda Pannell']",['Jeff Nichols']
Batman v Superman: Dawn of Justice,29,63,40,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']",PG-13,2h 33m,2016,"['Ben Affleck', 'Henry Cavill', 'Amy Adams', 'Jesse Eisenberg', 'Diane Lane']",['Zack Snyder']
A Great Day in Harlem,89,73,83,['Documentary'],,1h 0m,1994,"['Quincy Jones', 'Dizzy Gillespie', 'Sonny Rollins', 'Buck Clayton', 'Art Blakey']",['Jean Bach 4']
Term Life,0,33,11,"['Action', 'Mystery & Thriller']",R,1h 34m,2016,"['Vince Vaughn', 'Hailee Steinfeld', 'Bill Paxton', 'Jonathan Banks', 'Jordi Mollà']",['Peter Billingsley']
The Naked Jungle,88,61,79,['Adventure'],,1h 35m,1954,"['Eleanor Parker', 'Charlton Heston', 'Abraham Sofaer', 'William Conrad', 'Romo Vincent']",['Byron Haskin']
If a Tree Falls: A Story of the Earth Liberation Front,88,75,83,"['Documentary', 'Biography', 'Crime', 'Drama']",,1h 25m,2011,"['Tim Lewis', 'Leslie James Pickering', 'Jake Ferguson', 'Lauren Regan', 'Marshall Curry']",['Marshall Curry']
Absolutely Anything,20,37,25,"['Comedy', 'Sci-Fi']",R,1h 25m,2015,"['Simon Pegg', 'Kate Beckinsale', 'Sanjeev Bhaskar', 'Rob Riggle', 'Robert Bathurst']",['Terry Jones']
Khandaani Shafakhana,8,62,25,"['Comedy', 'Drama']",,2h 16m,2019,"['Nadira Babbar', 'Badshah', 'Rajiv Gupta', 'Annu Kapoor', 'Kulbhushan Kharbanda']",['Shilpi Dasgupta']
Ratchet & Clank,22,42,28,"['Kids & Family', 'Comedy', 'Adventure', 'Action', 'Sci-Fi', 'Animation']",PG,1h 34m,2016,"['Paul Giamatti', 'John Goodman', 'Bella Thorne', 'Rosario Dawson', 'Jim Ward']",['Kevin Munroe']
Standoff,53,44,49,['Mystery & Thriller'],R,1h 25m,2016,"['Laurence Fishburne', 'Thomas Jane', 'Ella Ballentine', 'Jim Watson', 'Ted Atherton']",['Adam Alleca']
Man Up,80,69,76,"['Romance', 'Comedy']",R,1h 28m,2015,"['Simon Pegg', 'Lake Bell', 'Ophelia Lovibond', 'Olivia Williams', 'Rory Kinnear']",['Ben Palmer']
Stink!,89,64,80,['Documentary'],,1h 31m,2015,"['Jenni Farley', 'Jan Schakowsky', 'Richard Denison', 'Jeffrey Hollender', 'Steve Israel']",['Jon Whelan 3']
Drone,27,27,27,"['Mystery & Thriller', 'Action']",,1h 31m,2017,"['Sean Bean', 'Patrick Sabongui', 'Joel David Moore', 'Mary McCormack', 'Maxwell Haynes']",['Jason Bourque']
The Messenger: The Story of Joan of Arc,32,58,40,"['History', 'Drama', 'Adventure', 'Biography', 'War']",R,2h 28m,1999,"['Milla Jovovich', 'John Malkovich', 'Faye Dunaway', 'Dustin Hoffman', 'Pascal Greggory']",['Luc Besson']
Days of Glory,83,79,81,"['Drama', 'War']",R,2h 5m,2006,"['Jamel Debbouze', 'Samy Naceri', 'Roschdy Zem', 'Sami Bouajila', 'Bernard Blancan']",['Rachid Bouchareb']
The Brink,84,58,75,['Documentary'],,1h 31m,2019,"['Steve Bannon', 'Louis Aliot', 'Patrick Caddell', 'Stephen Cortes', 'Yasmine Dehaene-Modrikamen']",['Alison Klayman']
Commando 2,0,53,17,"['Action', 'Mystery & Thriller']",,2h 24m,2017,"['Vidyut Jamwal', 'Adah Sharma', 'Esha Gupta', 'Freddy Daruwala', 'Deven Bhojani']",['Deven Bhojani']
Dementia,79,51,69,"['Horror', 'Mystery & Thriller']",,1h 30m,2015,"['Gene Jones', 'Kristina Klebe', 'Hassie Harrison', 'Peter Cilella', 'Richard Riehle']",['Mike Testin']
The Hotel New Hampshire,71,51,64,"['Comedy', 'Drama', 'LGBTQ+']",R,1h 50m,1984,"['Jodie Foster', 'Beau Bridges', 'Rob Lowe', 'Paul McCrane', 'Lisa Banes']",['Tony Richardson']
After the Wedding,45,76,55,['Drama'],PG-13,1h 52m,2019,"['Julianne Moore', 'Michelle Williams', 'Billy Crudup', 'Abby Quinn', 'Will Chase']",['Bart Freundlich']
"Happy, Texas",81,55,72,"['Comedy', 'LGBTQ+']",PG-13,1h 44m,1999,"['Jeremy Northam', 'Steve Zahn', 'William H. Macy', 'Ally Walker', 'Illeana Douglas']",['Mark Illsley']
Ned Rifle,78,55,70,"['Comedy', 'Drama']",,1h 25m,2015,"['Liam Aiken', 'Aubrey Plaza', 'Parker Posey', 'Thomas Jay Ryan', 'Robert John Burke']",['Hal Hartley']
Evil Dead Rise,84,76,81,"['Horror', 'Mystery & Thriller', 'Fantasy']",R,1h 36m,2023,"['Lily Sullivan', 'Alyssa Sutherland', 'Morgan Davies', 'Gabrielle Echols', 'Nell Fisher']",['Lee Cronin']
DarkBlueAlmostBlack,70,84,74,"['Drama', 'LGBTQ+']",,1h 45m,2006,"['Quim Gutiérrez', 'Marta Etura', 'Raúl Arévalo', 'Antonio de la Torre', 'Héctor Colomé']",['Daniel Sanchez Arevalo']
Being Charlie,23,39,28,"['Comedy', 'Drama', 'Romance']",R,1h 37m,2015,"['Nick Robinson', 'Morgan Saylor', 'Devon Bostick', 'Susan Misner', 'Ricardo Antonio Chavira']",['Rob Reiner']
Who Bombed Judi Bari?,86,86,86,"['Documentary', 'Biography', 'Crime', 'Drama']",,1h 35m,2012,"['Mary Liz Thomson', 'Darryl Cherney', 'Sheila A. Laffey', 'Elyse Katz', 'Mary Liz Thomson']",['Mary Liz Thomson']
Urge,0,24,8,['Mystery & Thriller'],R,1h 29m,2016,"['Pierce Brosnan', 'Justin Chatwin', 'Danny Masterson', 'Ashley Greene', 'Alexis Knapp']",['Aaron Kaufman']
Igby Goes Down,75,80,76,['Comedy'],R,1h 44m,2002,"['Kieran Culkin', 'Susan Sarandon', 'Jeff Goldblum', 'Claire Danes', 'Ryan Phillippe']",['Burr Steers']
The Stuff,73,47,64,"['Horror', 'Comedy']",R,1h 27m,1985,"['Michael Moriarty', 'Andrea Marcovicci', 'Paul Sorvino', 'Garrett Morris', 'Scott Bloom']",['Lawrence G Cohen']
