name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
'Twas the Night Before Christmas,71,65,69,"['Animation', 'Fantasy', 'Holiday', 'Kids & Family']",,23m,1974,"['Patricia Bright', 'Scott Firestone', 'George Gobel', 'Joel Grey', 'Tammy Grimes']","['Jules Bass', 'Arthur Rankin Jr']"
Giving Voice,100,71,90,['Documentary'],PG-13,1h 27m,2020,"['Viola Davis', 'Gerardo Navarro', 'Denzel Washington', 'James D. Stern', 'Fernando Villena']","['Jim Stern', 'Fernando Villena']"
King Lear,91,62,81,['Drama'],TV14,1h 55m,2018,"['Anthony Hopkins', 'Emma Thompson', 'Emily Watson', 'Florence Pugh', 'Jim Broadbent']",['Richard Eyre']
Route Irish,73,53,66,['Drama'],,1h 49m,2010,"['Mark Womack', 'Andrea Lowe', 'John Bishop', 'Vortre Williams', 'Stephen Lord']",['Kenneth Loach']
Savior,56,80,63,['Drama'],R,1h 43m,1998,"['Dennis Quaid', 'Nastassja Kinski', 'Stellan Skarsgård', 'Nataša Ninković', 'Sergej Trifunovic']",['Peter Antonijevic']
Hospitality,17,40,24,['Mystery & Thriller'],,1h 20m,2018,"['Emmanuelle Chriqui', 'Sam Trammell', 'JR Bourne', 'Jim Beaver', 'Conner McVicker']","['David Guglielmo', 'Nick Chakwin']"
The Revenant,56,50,53,"['Comedy', 'Horror']",R,1h 59m,2009,"['David Anders', 'Chris Wylde', 'Louise Griffiths', 'Jacy King', 'Mark Elias']",['D Kerry Prior']
Madness of Love,48,65,53,['Drama'],R,1h 57m,2001,"['Pilar López de Ayala', 'Daniele Liotti', 'Manuela Arcuri', 'Eloy Azorín', 'Rosana Pastor']",['Vicente Aranda']
The Surrogate,92,61,81,"['Drama', 'LGBTQ+']",,1h 33m,2020,"['Jasmine Batchelor', 'Chris Perfetti', 'Sullivan Jones', 'Brooke Bloom', 'Eboni Booth']",['Jeremy Hersh']
All Together Now,68,71,69,['Drama'],PG,1h 32m,2020,"[""Auli'i Cravalho"", 'Rhenzy Feliz', 'Carol Burnett', 'Fred Armisen', 'Justina Machado']",['Brett Haley']
Crip Camp,100,91,96,['Documentary'],R,1h 47m,2020,"['Dennis Billups', ""HolLynn D'Lil"", 'Judith Heumann', 'Denise Sherer Jacobson', ""Lionel Je'Woodyard""]","['Jim Lebrecht', 'Nicole Newnham']"
Feral,100,40,79,['Drama'],,1h 14m,2019,"['Annapurna Sriram', 'David Alicandri', 'Bryan Amato', 'Harald Beran', 'Paulina Brusca']",['Andrew Wonder']
The Giant Mechanical Man,70,65,68,"['Romance', 'Comedy']",PG-13,1h 34m,2012,"['Jenna Fischer', 'Chris Messina', 'Malin Akerman', 'Topher Grace', 'Lucy Punch']",['Lee Kirk']
Still: A Michael J. Fox Movie,99,95,97,"['Documentary', 'Biography']",R,1h 35m,2023,"['Michael J. Fox', 'Tracy Pollan', 'Andrew Barber', 'David Diamond', 'Hannah Galway']",['Davis Guggenheim']
The Boogey Man,33,35,33,['Horror'],R,1h 26m,1980,"['Suzanna Love', 'Ron James', 'John Carradine', 'Nicholas Love', 'Raymond Boyden']",['Ulli Lommel']
The Absent One,92,68,84,"['Crime', 'Drama', 'Mystery & Thriller']",,1h 59m,2014,"['Fares Fares', 'Nikolaj Lie Kaas', 'Pilou Asbæk', 'David Dencik', 'Danica Curcic']",['Mikkel Norgaard']
7500,71,61,67,"['Mystery & Thriller', 'Drama']",R,1h 32m,2019,"['Joseph Gordon-Levitt', 'Omid Memar', 'Aylin Tezel', 'Carlo Kitzlinger', 'Murathan Muslu']",['Patrick Vollrath']
