name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Septic Man,16,14,15,['Horror'],R,1h 27m,2013,"['Jason David Brown', 'Molly Dunsworth', 'Robert Maillet', 'Tim Burd', 'Julian Richings']",['Jesse Thomas Cook']
The Driver's Seat,60,50,56,['Drama'],R,1h 41m,1974,"['Elizabeth Taylor', 'Ian Bannen', 'Mona Washbourne', 'Guido Mannari', 'Maxence Mailfort']",['Guiseppe Patroni Griffi']
The Sisters,29,52,36,['Drama'],R,1h 53m,2005,"['Maria Bello', 'Mary Stuart Masterson', 'Erika Christensen', 'Tony Goldwyn', 'Elizabeth Banks']",['Arthur Allan Seidelman']
Words and Pictures,43,50,45,"['Comedy', 'Drama', 'Romance']",PG-13,1h 51m,2013,"['Clive Owen', 'Juliette Binoche', 'Amy Brenneman', 'Bruce Davison', 'Keegan Connor Tracy']",['Fred Schepisi']
Pride,93,89,91,"['Comedy', 'Drama', 'LGBTQ+']",R,1h 59m,2014,"['Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine', 'George MacKay']",['Matthew Warchus']
Madness of Love,48,65,53,['Drama'],R,1h 57m,2001,"['Pilar López de Ayala', 'Daniele Liotti', 'Manuela Arcuri', 'Eloy Azorín', 'Rosana Pastor']",['Vicente Aranda']
Music From the Big House,50,83,60,['Documentary'],,1h 26m,2010,"['Bruce McDonald', 'Tony Burgess', 'Erin Faith Young', 'Erin Faith Young', 'Jennifer St. John']",['Bruce Mcdonald']
Palo Alto,69,49,62,['Drama'],R,1h 37m,2013,"['James Franco', 'Emma Roberts', 'Nat Wolff', 'Zoe Levin', 'Claudia Levy']",['Gia Coppola']
"Mission: Impossible - Dead Reckoning, Part One",96,94,95,"['Action', 'Adventure', 'Mystery & Thriller']",PG-13,2h 43m,2023,"['Tom Cruise', 'Hayley Atwell', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson']",['Christopher Mcquarrie']
Perfect Sisters,25,39,29,['Mystery & Thriller'],,1h 40m,2014,"['Abigail Breslin', 'Georgie Henley', 'Mira Sorvino', 'Jeffrey Ballard', 'Zoë Belkin']",['Stanley M Brooks']
The Human Race,42,58,47,"['Sci-Fi', 'Mystery & Thriller']",,1h 30m,2012,"['Paul McCarthy-Boyington', 'Eddie McGee', 'Trista Robinson', 'T. Arthur Cottam', 'Brianna Lauren Jackson']",['Paul Hough']
The Innocents,95,86,92,['Horror'],,1h 40m,1961,"['Deborah Kerr', 'Martin Stephens', 'Pamela Franklin', 'Michael Redgrave', 'Peter Wyngarde']",['Jack Clayton']
