name,tomatometer,audience_score,weighted_score,genres,rating,duration,year,actors,directors
Rattlesnake,30,17,25,['Mystery & Thriller'],,1h 25m,2019,"['Carmen Ejogo', 'Theo Rossi', 'Emma Greenwell', 'Arianna Ortiz', 'Joy Jacobson']",['Zak Hilditch']
Assassination Nation,74,55,67,"['Action', 'Comedy']",R,1h 50m,2018,"['Odessa Young', 'Suki Waterhouse', 'Hari Nef', 'Abra', 'Bill Skarsgård']",['Sam Levinson']
The Philadelphia Story,100,93,97,"['Romance', 'Comedy']",,1h 52m,1940,"['Cary Grant', 'Katharine Hepburn', 'James Stewart', 'Ruth Hussey', 'John Howard']",['George Cukor']
Skeeter,20,12,17,['Sci-Fi'],R,1h 35m,1994,"['Tracy Griffith', 'Jim Youngs', 'Michael J. Pollard', 'Charles Napier', 'Jay Robinson']",['Clark Brandon']
Desperate Living,70,80,73,"['Comedy', 'Drama']",,1h 30m,1977,"['Liz Renay', 'Mink Stole', 'Susan Lowe', 'Edith Massey', 'Mary Vivian Pearce']",['John Waters 2']
The Longshots,41,61,47,"['Drama', 'Comedy']",PG,1h 34m,2008,"['Ice Cube', 'Keke Palmer', 'Tasha Smith', 'Jill Marie Jones', 'Dash Mihok']",['Fred Durst']
Burn!,80,81,80,['Adventure'],PG,1h 52m,1969,"['Marlon Brando', 'Evaristo Márquez', 'Renato Salvatori', 'Norman Hill', 'Thomas Lyons']",['Gillo Pontecorvo']
Secret Lives: Hidden Children & Their Rescuers During WWII,92,73,85,['Documentary'],,1h 12m,2002,"['Aviva Slesin', 'Aviva Slesin', 'Ann Rubenstein Tisch', 'Toby Appleton Perl']",['Aviva Slesin']
Darlin',68,45,60,"['Horror', 'Drama']",,1h 40m,2019,"['Nora Jane Noone', 'Peyton Wich', 'Eugenie Bondurant', 'Charlie Talbert', 'Mackenzie Graham']",['Pollyanna Mcintosh']
Lonesome,100,46,81,"['Drama', 'LGBTQ+']",,1h 35m,2022,"['Josh Lavery', 'Daniel Gabriel', 'Anni Finsterer', 'Ian Roberts', 'Craig Boreham']",['Craig Boreham']
Jack and the Beanstalk,43,37,41,"['Kids & Family', 'Fantasy']",,1h 18m,1952,"['Bud Abbott', 'Lou Costello', 'Dorothy Ford', 'Barbara Brown', 'Buddy Baer']",['Jean Yarbrough']
Bride Wars,10,51,23,['Comedy'],PG,1h 29m,2009,"['Kate Hudson', 'Anne Hathaway', 'Kristen Johnston', 'Bryan Greenberg', 'Chris Pratt']",['Gary Winick']
Fateless,95,83,91,"['History', 'Drama']",R,2h 16m,2005,"['Marcell Nagy', 'Áron Dimény', 'András M. Kecskés', 'József Gyabronka', 'Endre Harkányi']",['Lajos Koltai']
Max Cloud,59,43,53,"['Sci-Fi', 'Adventure', 'Comedy']",,1h 28m,2020,"['Scott Adkins', 'Tommy Flanagan', 'Lashana Lynch', 'Elliot James Langridge', 'Sally Collett']",['Owen Martin']
Hustlers,87,65,79,"['Comedy', 'Drama']",R,1h 50m,2019,"['Constance Wu', 'Jennifer Lopez', 'Julia Stiles', 'Mercedes Ruehl', 'Mette Towley']",['Lorene Scafaria']
Revenge of the Pink Panther,84,70,79,['Comedy'],PG,1h 39m,1978,"['Peter Sellers', 'Herbert Lom', 'Dyan Cannon', 'Robert Webber', 'Burt Kwouk']",['Sam O Brown']
Spider-Man: Far From Home,90,95,91,"['Action', 'Adventure', 'Fantasy', 'Comedy']",PG-13,2h 9m,2019,"['Tom Holland', 'Samuel L. Jackson', 'Jake Gyllenhaal', 'Marisa Tomei', 'Jon Favreau']",['Jon Watts']
Mouthpiece,91,65,82,['Drama'],,1h 31m,2018,"['Amy Nostbakken', 'Norah Sadava', 'Taylor Belle Puterman', 'Sarah Camacho', 'Isabella Edwards']",['Patricia Rozema']
Spies in Disguise,77,92,82,"['Kids & Family', 'Comedy', 'Adventure', 'Action', 'Animation']",PG,1h 42m,2019,"['Will Smith', 'Tom Holland', 'Rashida Jones', 'Ben Mendelsohn', 'Reba McEntire']","['Troy Quane', 'Nick Bruno']"
The Wolfman,33,33,33,"['Horror', 'Mystery & Thriller', 'Action']",R,1h 42m,2010,"['Anthony Hopkins', 'Emily Blunt', 'Hugo Weaving', 'Geraldine Chaplin', 'Art Malik']",['Joe Johnston']
Most Likely to Succeed,71,100,80,['Documentary'],,1h 37m,2019,"['Pamela Littky', 'Pamela Littky', 'Pamela Littky', 'Eric Flagg', 'Max Joseph']",['Pamela Littky']
Apollo 11,99,90,96,"['Documentary', 'History', 'Drama']",G,1h 33m,2019,"['Bill Anders', 'David Reed', 'Todd Douglas Miller', 'Courtney Sexton', 'Amy Entelis']",['Todd Douglas Miller']
Knives and Skin,70,28,56,"['Mystery & Thriller', 'Drama']",,1h 52m,2019,"['Marika Engelhardt', 'Grace Smith', 'Ireon Roach', 'Kayla Carter', 'Tim Hopper']",['Jennifer Reeder']
Veteran,90,79,86,"['Action', 'Comedy', 'Crime', 'Drama']",,2h 4m,2015,"['Hwang Jung-min', 'Yoo Ah-in', 'Yoo Hae-jin', 'Oh Dal-su', 'Jung Man-sik']",['Ryoo Seung Wan']
Softness of Bodies,100,54,84,['Comedy'],,1h 15m,2018,"['Dasha Nekrasova', 'Morgan Krantz', 'Nadine Dubois', 'Lena Reinhold', 'Johannes Frick']",['Jordan Blady']
Horror Noire: A History of Black Horror,100,67,88,['Documentary'],,1h 23m,2019,"['Jordan Peele', 'Tony Todd', 'Ken Foree', 'Xavier Burgin', 'Ashlee Blackwell']",['Xavier Burgin']
Anamorph,27,24,26,"['Mystery & Thriller', 'Crime', 'Drama']",R,1h 44m,2007,"['Willem Dafoe', 'Scott Speedman', 'Clea Duvall', 'James Rebhorn', 'Peter Stormare']",['Hs Miller']
I Like It Like That,88,91,89,['Drama'],R,1h 45m,1994,"['Luna Lauren Velez', 'Jon Seda', 'Tomas Melly', 'Desiree Casado', 'Isaiah Garcia']",['Darnell Martin']
Into the Ashes,30,30,30,"['Action', 'Mystery & Thriller']",,1h 37m,2019,"['Luke Grimes', 'Robert Taylor', 'James Badge Dale', 'Frank Grillo', 'David Cade']",['Aaron Harvey']
Desert Fury,67,59,64,['Western'],,1h 35m,1947,"['Lizabeth Scott', 'John Hodiak', 'Burt Lancaster', 'Wendell Corey', 'Mary Astor']",['Lewis Allen']
Tone-Deaf,44,33,40,"['Horror', 'Comedy']",R,1h 27m,2019,"['Robert Patrick', 'Amanda Crew', 'Hayley Marie Norman', 'Johnny Pemberton', 'Nancy Linehan Charles']",['Richard Bates Jr']
They're Inside,29,0,19,"['Horror', 'Mystery & Thriller']",,1h 23m,2019,"['Karli Hall', 'Amanda Kathleen Ward', 'Sascha Ghafoor', 'Chelsea D. Miller', 'Jake Ferree']",['John Paul Panelli']
I'll Sleep When I'm Dead,45,35,41,"['Crime', 'Drama', 'Mystery & Thriller']",R,1h 42m,2003,"['Clive Owen', 'Charlotte Rampling', 'Jonathan Rhys-Meyers', 'Malcolm McDowell', 'Jamie Foreman']",['Mike Hodges']
Born Losers,60,63,61,"['Crime', 'Drama']",PG,1h 52m,1967,"['Tom Laughlin', 'Elizabeth James', 'Jane Russell', 'Jeremy Slate', 'William Wellman Jr.']",['Tom Laughlin']
City Slickers II: The Legend of Curly's Gold,15,31,20,['Comedy'],PG-13,1h 56m,1994,"['Billy Crystal', 'Daniel Stern', 'Jon Lovitz', 'Jack Palance', 'Patricia Wettig']",['Paul Weiland']
Brittany Runs a Marathon,88,87,87,"['Comedy', 'Drama']",R,1h 43m,2019,"['Jillian Bell', 'Utkarsh Ambudkar', 'Michaela Watkins', 'Lil Rel Howery', 'Micah Stock']",['Paul Downs Colaizzo']
Room for Rent,83,81,82,['Mystery & Thriller'],,1h 21m,2019,"['Lin Shaye', 'Oliver Rayon', 'Valeska Miller', 'Ryan Ochoa', 'Linda Cushma']",['Tommy Stovall']
A Wrinkle in Time,42,26,36,"['Kids & Family', 'Fantasy', 'Adventure', 'Sci-Fi']",PG,1h 49m,2018,"['Storm Reid', 'Oprah Winfrey', 'Reese Witherspoon', 'Mindy Kaling', 'Gugu Mbatha-Raw']",['Ava Duvernay']
Judas and the Black Messiah,97,95,96,"['History', 'Drama', 'Biography']",R,2h 6m,2021,"['Daniel Kaluuya', 'LaKeith Stanfield', 'Jesse Plemons', 'Dominique Fishback', 'Ashton Sanders']",['Shaka King']
Did You Wonder Who Fired the Gun?,86,53,75,['Documentary'],,1h 30m,2017,['Travis Wilkerson'],['Travis Wilkerson']
Ode to Joy,48,66,54,"['Romance', 'Comedy']",R,1h 38m,2019,"['Martin Freeman', 'Morena Baccarin', 'Melissa Rauch', 'Jake Lacy', 'Shannon Woodward']",['Jason Winer']
American Dream,100,88,95,['Documentary'],PG-13,1h 40m,1990,"['Jesse Jackson', 'Ray Rogers', 'Barbara Kopple', 'Arthur Cohn', 'Tom Hurwitz']",['Barbara Kopple']
The Cheetah Girls 2,57,61,58,"['Kids & Family', 'Comedy', 'Drama']",TVG,1h 36m,2006,"['Raven-Symoné', 'Adrienne Bailon-Houghton', 'Kiely Williams', 'Sabrina Bryan', 'Belinda']",['Kenny Ortega']
Brigham City,71,80,74,['Mystery & Thriller'],PG-13,1h 59m,2001,"['Richard Dutcher', 'Matthew A. Brown', 'Wilford Brimley', 'Carrie Morgan', 'Jongiorgi Enos']",['Richard Dutcher']
The Untold Story of Emmett Louis Till,97,84,92,['Documentary'],PG-13,1h 10m,2004,"['Keith Beauchamp', 'Keith Beauchamp', 'Ceola Beauchamp', 'Edgar Beauchamp', 'Ali Bey']",['Keith Beauchamp']
Long Time Coming: A 1955 Baseball Story,71,75,72,"['Documentary', 'History', 'Drama']",,1h 27m,2018,"['Hank Aaron', 'Andrew Young', 'Cal Ripken', 'Davey Johnson', 'Jon Strong']",['Jon Strong']
Egg,100,40,79,['Comedy'],,1h 23m,2018,"['Alysia Reiner', 'Christina Hendricks', 'Anna Camp', 'David Alan Basche', 'Gbenga Akinnagbe']",['1191906 Marianna Palka']
"Mission: Impossible - Dead Reckoning, Part One",96,94,95,"['Action', 'Adventure', 'Mystery & Thriller']",PG-13,2h 43m,2023,"['Tom Cruise', 'Hayley Atwell', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson']",['Christopher Mcquarrie']
Just Say Goodbye,67,100,78,['Drama'],,1h 46m,2017,"['Katerina Eichenberger', 'Max MacKenzie', 'William Galatis', 'Jesse Walters', 'Pamela Jayne Morgan']",['Matt Walting']
Monty Python's The Meaning of Life,86,83,85,['Comedy'],R,1h 43m,1983,"['Graham Chapman', 'John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones']","['Terry Gilliam', 'Terry Jones']"
Venom,30,80,46,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",PG-13,1h 52m,2018,"['Tom Hardy', 'Michelle Williams', 'Riz Ahmed', 'Scott Haze', 'Reid Scott']",['Ruben Fleischer']
